global_id,source_file,local_id,question,answer_excerpt,theme_cluster,primary_books,secondary_books,how_to_enrich,compliance_guardrail
JIM-LIT-0427,qa_validation_matrix.csv,121,Por que investidores US podem ter caminho diferente de Non-US?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],behavioral_decision,B04: Thinking in Bets | B10: The Most Important Thing | B11: Antifragile,B05: The Mathematical Theory of Communication,"Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Nassim Nicholas Taleb, em Antifragile, reforça sistemas frágeis quebram sob stress.","Evitar aconselhamento pessoal; reforçar processo decisório, probabilidades e adequação ao perfil."
JIM-LIT-0428,qa_validation_matrix.csv,122,Quais cuidados existem ao oferecer ETP para US persons?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],vehicle_tax_governance,B10: The Most Important Thing | B13: The Only Game in Town | B08: Principles for Dealing with the Changing World Order,B14: The Art of War,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Mohamed El-Erian, em The Only Game in Town, reforça bancos centrais alteram preços de ativos; Ray Dalio, em Principles for Dealing with the Changing World Order, reforça ciclos de dívida e poder moldam retornos.",Não dar aconselhamento tributário/jurídico; indicar revisão por profissional qualificado conforme jurisdição.
JIM-LIT-0429,qa_validation_matrix.csv,123,Qual alternativa para investidor americano?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],behavioral_decision,B04: Thinking in Bets | B10: The Most Important Thing | B11: Antifragile,B05: The Mathematical Theory of Communication,"Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Nassim Nicholas Taleb, em Antifragile, reforça sistemas frágeis quebram sob stress.","Evitar aconselhamento pessoal; reforçar processo decisório, probabilidades e adequação ao perfil."
JIM-LIT-0430,qa_validation_matrix.csv,124,Como explicar managed account para investidor americano?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],behavioral_decision,B04: Thinking in Bets | B10: The Most Important Thing | B11: Antifragile,B05: The Mathematical Theory of Communication,"Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Nassim Nicholas Taleb, em Antifragile, reforça sistemas frágeis quebram sob stress.","Evitar aconselhamento pessoal; reforçar processo decisório, probabilidades e adequação ao perfil."
JIM-LIT-0431,qa_validation_matrix.csv,125,Como explicar ETP para investidor Non-US?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],behavioral_decision,B04: Thinking in Bets | B10: The Most Important Thing | B11: Antifragile,B05: The Mathematical Theory of Communication,"Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Nassim Nicholas Taleb, em Antifragile, reforça sistemas frágeis quebram sob stress.","Evitar aconselhamento pessoal; reforçar processo decisório, probabilidades e adequação ao perfil."
JIM-LIT-0432,qa_validation_matrix.csv,126,Quais benefícios operacionais de ETP para Non-US?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],vehicle_tax_governance,B10: The Most Important Thing | B13: The Only Game in Town | B08: Principles for Dealing with the Changing World Order,B14: The Art of War,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Mohamed El-Erian, em The Only Game in Town, reforça bancos centrais alteram preços de ativos; Ray Dalio, em Principles for Dealing with the Changing World Order, reforça ciclos de dívida e poder moldam retornos.",Não dar aconselhamento tributário/jurídico; indicar revisão por profissional qualificado conforme jurisdição.
JIM-LIT-0433,qa_validation_matrix.csv,127,Quais benefícios sucessórios ou fiscais podem existir sem dar tax advice?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0434,qa_validation_matrix.csv,128,Quais disclaimers usar para temas fiscais?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0435,qa_validation_matrix.csv,129,Como explicar abertura de conta?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0436,qa_validation_matrix.csv,130,Como explicar KYC/AML?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0437,qa_validation_matrix.csv,131,Como explicar documentação necessária?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0438,qa_validation_matrix.csv,132,Como explicar suitability?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],risk_number_suitability,B10: The Most Important Thing | B04: Thinking in Bets | B07: The Misbehavior of Markets,B11: Antifragile,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas.",Não tratar Risk Number como recomendação; é linguagem de alinhamento de risco e deve exigir revisão humana/suitability.
JIM-LIT-0439,qa_validation_matrix.csv,133,Como explicar perfil de investidor?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],risk_number_suitability,B10: The Most Important Thing | B04: Thinking in Bets | B07: The Misbehavior of Markets,B11: Antifragile,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas.",Não tratar Risk Number como recomendação; é linguagem de alinhamento de risco e deve exigir revisão humana/suitability.
JIM-LIT-0440,qa_validation_matrix.csv,134,Como explicar mandato do Family Office?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
JIM-LIT-0441,qa_validation_matrix.csv,135,Como explicar aceite de desalinhamento?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],risk_number_suitability,B10: The Most Important Thing | B04: Thinking in Bets | B07: The Misbehavior of Markets,B11: Antifragile,"Howard Marks, em The Most Important Thing, reforça risco é mais que volatilidade; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado; Benoit Mandelbrot, em The Misbehavior of Markets, reforça retornos têm caudas gordas.",Não tratar Risk Number como recomendação; é linguagem de alinhamento de risco e deve exigir revisão humana/suitability.
JIM-LIT-0442,qa_validation_matrix.csv,136,O que é DIME?,[Pergunta presente na matriz de validação; resposta original deve ser consultada no arquivo de origem.],jim_architecture_communication,B05: The Mathematical Theory of Communication | B14: The Art of War | B04: Thinking in Bets,B06: Advances in Financial Machine Learning,"Claude Shannon & Warren Weaver, em The Mathematical Theory of Communication, reforça separar sinal de ruído; Sun Tzu, em The Art of War, reforça conhecer terreno e adversário; Annie Duke, em Thinking in Bets, reforça boa decisão pode ter mau resultado.",JIM é assistente analítico/educacional; não é advisor autônomo nem substitui aprovação humana.
